user_id,activity_date,action_type
U0813,2024-01-25,login
U0814,2024-01-05,view_offers
U0814,2024-01-10,login
U0814,2024-01-11,login
U0814,2024-01-12,transaction
U0814,2024-01-13,transaction
U0814,2024-01-15,login
U0814,2024-01-16,login
U0814,2024-01-19,login
U0814,2024-01-22,login
U0814,2024-01-23,login
U0814,2024-01-26,login
U0814,2024-01-27,login
U0814,2024-01-28,login
U0815,2024-01-02,login
U0815,2024-01-04,transaction
U0815,2024-01-08,login
U0815,2024-01-14,transaction
U0815,2024-01-17,view_offers
U0815,2024-01-21,login
U0815,2024-01-22,login
U0815,2024-01-24,login
U0815,2024-01-25,transaction
U0816,2024-01-01,view_offers
U0816,2024-01-02,login
U0816,2024-01-03,view_offers
U0816,2024-01-05,login
U0816,2024-01-09,login
U0816,2024-01-18,login
U0816,2024-01-20,transaction
U0816,2024-01-23,transaction
U0816,2024-01-26,transaction
U0816,2024-01-27,login
U0816,2024-01-28,view_offers
U0817,2024-01-13,login
U0817,2024-01-23,view_offers
U0817,2024-01-25,transaction
U0817,2024-01-26,login
U0817,2024-01-27,transaction
U0818,2024-01-04,view_offers
U0818,2024-01-05,login
U0818,2024-01-10,login
U0818,2024-01-13,login
U0818,2024-01-15,login
U0818,2024-01-17,login
U0818,2024-01-22,view_offers
U0818,2024-01-25,view_offers
U0819,2024-01-02,login
U0819,2024-01-03,transaction
U0819,2024-01-24,login
U0820,2024-01-03,transaction
U0820,2024-01-04,view_offers
U0820,2024-01-05,login
U0820,2024-01-06,login
U0820,2024-01-07,view_offers
U0820,2024-01-08,login
U0820,2024-01-09,view_offers
U0820,2024-01-11,view_offers
U0820,2024-01-12,login
U0820,2024-01-14,login
U0820,2024-01-15,login
U0820,2024-01-16,login
U0820,2024-01-18,login
U0820,2024-01-19,view_offers
U0820,2024-01-21,login
U0820,2024-01-24,login
U0820,2024-01-26,login
U0820,2024-01-27,view_offers
U0820,2024-01-30,login
U0821,2024-01-06,view_offers
U0821,2024-01-08,login
U0821,2024-01-30,login
U0822,2024-01-02,transaction
U0822,2024-01-04,login
U0822,2024-01-06,login
U0822,2024-01-07,login
U0822,2024-01-08,login
U0822,2024-01-13,transaction
U0822,2024-01-15,view_offers
U0822,2024-01-16,login
U0822,2024-01-17,login
U0822,2024-01-18,login
U0822,2024-01-19,login
U0822,2024-01-20,view_offers
U0822,2024-01-21,view_offers
U0822,2024-01-23,login
U0822,2024-01-24,login
U0822,2024-01-27,login
U0822,2024-01-28,transaction
U0822,2024-01-29,login
U0822,2024-01-30,login
U0823,2024-01-01,transaction
U0823,2024-01-02,login
U0823,2024-01-04,login
U0823,2024-01-05,login
U0823,2024-01-08,view_offers
U0823,2024-01-10,view_offers
U0823,2024-01-11,view_offers
U0823,2024-01-12,transaction
U0823,2024-01-13,view_offers
U0823,2024-01-14,login
U0823,2024-01-16,login
U0823,2024-01-18,login
U0823,2024-01-19,login
U0823,2024-01-21,login
U0823,2024-01-25,view_offers
U0823,2024-01-27,login
U0823,2024-01-30,view_offers
U0824,2024-01-02,login
U0824,2024-01-03,login
U0824,2024-01-05,view_offers
U0824,2024-01-06,login
U0824,2024-01-08,view_offers
U0824,2024-01-09,login
U0824,2024-01-11,login
U0824,2024-01-12,login
U0824,2024-01-13,transaction
U0824,2024-01-14,login
U0824,2024-01-15,login
U0824,2024-01-16,login
U0824,2024-01-18,view_offers
U0824,2024-01-19,login
U0824,2024-01-20,transaction
U0824,2024-01-21,view_offers
U0824,2024-01-23,transaction
U0824,2024-01-24,login
U0824,2024-01-25,view_offers
U0824,2024-01-26,login
U0824,2024-01-29,login
U0824,2024-01-30,transaction
U0825,2024-01-03,login
U0825,2024-01-04,transaction
U0825,2024-01-09,view_offers
U0825,2024-01-29,login
U0826,2024-01-01,login
U0826,2024-01-02,login
U0826,2024-01-03,transaction
U0826,2024-01-04,login
U0826,2024-01-05,transaction
U0826,2024-01-09,login
U0826,2024-01-10,view_offers
U0826,2024-01-11,transaction
U0826,2024-01-12,login
U0826,2024-01-13,login
U0826,2024-01-14,login
U0826,2024-01-15,login
U0826,2024-01-20,login
U0826,2024-01-21,view_offers
U0826,2024-01-22,transaction
U0826,2024-01-23,view_offers
U0826,2024-01-24,view_offers
U0826,2024-01-26,view_offers
U0826,2024-01-28,view_offers
U0826,2024-01-29,view_offers
U0826,2024-01-30,login
U0827,2024-01-02,login
U0827,2024-01-04,transaction
U0827,2024-01-05,transaction
U0827,2024-01-06,login
U0827,2024-01-07,login
U0827,2024-01-08,login
U0827,2024-01-09,transaction
U0827,2024-01-10,login
U0827,2024-01-12,view_offers
U0827,2024-01-13,view_offers
U0827,2024-01-14,view_offers
U0827,2024-01-15,login
U0827,2024-01-16,login
U0827,2024-01-17,login
U0827,2024-01-19,login
U0827,2024-01-20,login
U0827,2024-01-21,login
U0827,2024-01-24,login
U0827,2024-01-26,login
U0827,2024-01-27,login
U0827,2024-01-30,login
U0828,2024-01-02,transaction
U0828,2024-01-03,login
U0828,2024-01-04,transaction
U0828,2024-01-08,view_offers
U0828,2024-01-18,transaction
U0828,2024-01-21,view_offers
U0828,2024-01-22,login
U0828,2024-01-23,transaction
U0828,2024-01-25,login
U0828,2024-01-26,view_offers
U0828,2024-01-28,login
U0828,2024-01-30,view_offers
U0829,2024-01-03,login
U0829,2024-01-05,login
U0829,2024-01-06,transaction
U0829,2024-01-13,login
U0829,2024-01-15,view_offers
U0829,2024-01-18,login
U0829,2024-01-21,login
U0829,2024-01-22,view_offers
U0829,2024-01-23,login
U0829,2024-01-24,login
U0829,2024-01-26,transaction
U0829,2024-01-28,view_offers
U0829,2024-01-30,login
U0830,2024-01-01,view_offers
U0830,2024-01-03,login
U0830,2024-01-04,login
U0830,2024-01-07,login
U0830,2024-01-08,transaction
U0830,2024-01-09,view_offers
U0830,2024-01-10,login
U0830,2024-01-11,view_offers
U0830,2024-01-13,login
U0830,2024-01-14,login
U0830,2024-01-15,login
U0830,2024-01-16,view_offers
U0830,2024-01-18,login
U0830,2024-01-19,login
U0830,2024-01-21,login
U0830,2024-01-22,view_offers
U0830,2024-01-23,login
U0830,2024-01-24,login
U0830,2024-01-25,login
U0830,2024-01-26,login
U0830,2024-01-28,view_offers
U0830,2024-01-30,transaction
U0831,2024-01-04,login
U0831,2024-01-08,login
U0831,2024-01-09,transaction
U0831,2024-01-10,login
U0831,2024-01-12,login
U0831,2024-01-18,view_offers
U0831,2024-01-19,view_offers
U0831,2024-01-21,transaction
U0831,2024-01-26,view_offers
U0831,2024-01-27,view_offers
U0832,2024-01-02,view_offers
U0832,2024-01-06,view_offers
U0832,2024-01-07,transaction
U0832,2024-01-08,login
U0832,2024-01-12,login
U0832,2024-01-13,transaction
U0832,2024-01-14,login
U0832,2024-01-15,view_offers
U0832,2024-01-16,view_offers
U0832,2024-01-22,view_offers
U0832,2024-01-24,login
U0832,2024-01-25,login
U0832,2024-01-27,view_offers
U0832,2024-01-29,login
U0832,2024-01-30,view_offers
U0833,2024-01-01,transaction
U0833,2024-01-02,login
U0833,2024-01-06,login
U0833,2024-01-07,login
U0833,2024-01-08,login
U0833,2024-01-10,login
U0833,2024-01-13,login
U0833,2024-01-14,login
U0833,2024-01-19,transaction
U0833,2024-01-20,login
U0833,2024-01-25,view_offers
U0833,2024-01-27,login
U0833,2024-01-28,login
U0833,2024-01-29,login
U0833,2024-01-30,view_offers
U0834,2024-01-04,login
U0834,2024-01-05,transaction
U0834,2024-01-10,login
U0834,2024-01-11,login
U0834,2024-01-15,login
U0834,2024-01-17,login
U0834,2024-01-18,transaction
U0834,2024-01-20,transaction
U0834,2024-01-21,view_offers
U0834,2024-01-23,login
U0834,2024-01-27,view_offers
U0834,2024-01-29,view_offers
U0835,2024-01-01,login
U0835,2024-01-02,view_offers
U0835,2024-01-04,view_offers
U0835,2024-01-06,view_offers
U0835,2024-01-07,login
U0835,2024-01-08,login
U0835,2024-01-09,login
U0835,2024-01-10,login
U0835,2024-01-11,login
U0835,2024-01-12,view_offers
U0835,2024-01-14,login
U0835,2024-01-16,login
U0835,2024-01-17,login
U0835,2024-01-18,login
U0835,2024-01-19,view_offers
U0835,2024-01-20,view_offers
U0835,2024-01-22,view_offers
U0835,2024-01-23,login
U0835,2024-01-24,login
U0835,2024-01-25,view_offers
U0835,2024-01-26,login
U0835,2024-01-27,login
U0835,2024-01-29,login
U0836,2024-01-03,transaction
U0836,2024-01-15,view_offers
U0836,2024-01-30,login
U0837,2024-01-02,view_offers
U0837,2024-01-03,view_offers
U0837,2024-01-05,transaction
U0837,2024-01-06,login
U0837,2024-01-07,login
U0837,2024-01-09,login
U0837,2024-01-11,login
U0837,2024-01-12,login
U0837,2024-01-14,login
U0837,2024-01-18,login
U0837,2024-01-22,transaction
U0838,2024-01-01,login
U0838,2024-01-02,login
U0838,2024-01-07,login
U0838,2024-01-09,view_offers
U0838,2024-01-10,view_offers
U0838,2024-01-11,login
U0838,2024-01-13,login
U0838,2024-01-15,login
U0838,2024-01-21,login
U0838,2024-01-23,login
U0838,2024-01-24,login
U0838,2024-01-26,transaction
U0839,2024-01-01,view_offers
U0839,2024-01-03,login
U0839,2024-01-06,view_offers
U0839,2024-01-09,login
U0839,2024-01-10,login
U0839,2024-01-13,login
U0839,2024-01-15,login
U0839,2024-01-20,login
U0839,2024-01-21,login
U0839,2024-01-23,transaction
U0839,2024-01-28,login
U0839,2024-01-29,login
U0839,2024-01-30,transaction
U0840,2024-01-02,login
U0840,2024-01-17,transaction
U0840,2024-01-25,view_offers
U0840,2024-01-27,login
U0841,2024-01-01,view_offers
U0841,2024-01-02,login
U0841,2024-01-03,login
U0841,2024-01-04,view_offers
U0841,2024-01-06,login
U0841,2024-01-07,transaction
U0841,2024-01-13,login
U0841,2024-01-14,transaction
U0841,2024-01-16,transaction
U0841,2024-01-18,login
U0841,2024-01-19,login
U0841,2024-01-20,view_offers
U0841,2024-01-21,login
U0841,2024-01-22,transaction
U0841,2024-01-23,login
U0841,2024-01-24,view_offers
U0841,2024-01-25,login
U0841,2024-01-28,view_offers
U0842,2024-01-01,view_offers
U0842,2024-01-06,login
U0842,2024-01-09,transaction
U0842,2024-01-10,login
U0842,2024-01-20,view_offers
U0842,2024-01-21,login
U0842,2024-01-24,view_offers
U0842,2024-01-28,transaction
U0843,2024-01-05,view_offers
U0843,2024-01-08,view_offers
U0843,2024-01-16,login
U0844,2024-01-01,transaction
U0844,2024-01-06,view_offers
U0844,2024-01-07,login
U0844,2024-01-08,login
U0844,2024-01-16,login
U0844,2024-01-19,view_offers
U0844,2024-01-23,view_offers
U0845,2024-01-01,login
U0845,2024-01-05,login
U0845,2024-01-08,login
U0845,2024-01-09,login
U0845,2024-01-10,login
U0845,2024-01-12,login
U0845,2024-01-14,login
U0845,2024-01-16,login
U0845,2024-01-18,transaction
U0845,2024-01-19,login
U0845,2024-01-20,view_offers
U0845,2024-01-21,login
U0845,2024-01-29,login
U0846,2024-01-01,view_offers
U0846,2024-01-03,login
U0846,2024-01-04,transaction
U0846,2024-01-05,login
U0846,2024-01-06,login
U0846,2024-01-08,login
U0846,2024-01-10,view_offers
U0846,2024-01-11,view_offers
U0846,2024-01-15,view_offers
U0846,2024-01-17,login
U0846,2024-01-18,transaction
U0846,2024-01-19,login
U0846,2024-01-21,login
U0846,2024-01-22,view_offers
U0846,2024-01-23,login
U0846,2024-01-24,login
U0846,2024-01-26,login
U0846,2024-01-27,login
U0846,2024-01-29,login
U0846,2024-01-30,login
U0847,2024-01-01,login
U0847,2024-01-02,login
U0847,2024-01-05,view_offers
U0847,2024-01-06,login
U0847,2024-01-07,view_offers
U0847,2024-01-08,transaction
U0847,2024-01-09,login
U0847,2024-01-11,login
U0847,2024-01-14,view_offers
U0847,2024-01-16,view_offers
U0847,2024-01-17,login
U0847,2024-01-18,login
U0847,2024-01-19,view_offers
U0847,2024-01-20,login
U0847,2024-01-21,login
U0847,2024-01-24,view_offers
U0847,2024-01-25,login
U0847,2024-01-26,view_offers
U0847,2024-01-27,login
U0847,2024-01-28,login
U0847,2024-01-29,view_offers
U0847,2024-01-30,login
U0848,2024-01-01,transaction
U0848,2024-01-05,login
U0848,2024-01-06,login
U0848,2024-01-07,view_offers
U0848,2024-01-08,transaction
U0848,2024-01-09,login
U0848,2024-01-13,transaction
U0848,2024-01-14,view_offers
U0848,2024-01-15,transaction
U0848,2024-01-16,view_offers
U0848,2024-01-17,view_offers
U0848,2024-01-18,view_offers
U0848,2024-01-19,login
U0848,2024-01-20,transaction
U0848,2024-01-22,login
U0848,2024-01-24,login
U0848,2024-01-25,view_offers
U0848,2024-01-26,login
U0848,2024-01-28,view_offers
U0848,2024-01-29,view_offers
U0849,2024-01-01,login
U0849,2024-01-02,transaction
U0849,2024-01-03,login
U0849,2024-01-04,transaction
U0849,2024-01-05,login
U0849,2024-01-08,transaction
U0849,2024-01-10,login
U0849,2024-01-11,view_offers
U0849,2024-01-12,login
U0849,2024-01-13,login
U0849,2024-01-15,view_offers
U0849,2024-01-16,view_offers
U0849,2024-01-19,view_offers
U0849,2024-01-20,login
U0849,2024-01-22,view_offers
U0849,2024-01-24,login
U0849,2024-01-25,login
U0849,2024-01-27,transaction
U0849,2024-01-28,login
U0849,2024-01-29,transaction
U0849,2024-01-30,login
U0850,2024-01-01,login
U0850,2024-01-03,login
U0850,2024-01-05,view_offers
U0850,2024-01-08,login
U0850,2024-01-09,transaction
U0850,2024-01-11,login
U0850,2024-01-13,login
U0850,2024-01-14,view_offers
U0850,2024-01-17,login
U0850,2024-01-18,transaction
U0850,2024-01-21,login
U0850,2024-01-22,login
U0850,2024-01-23,login
U0850,2024-01-25,login
U0850,2024-01-27,login
U0850,2024-01-30,login
U0851,2024-01-02,transaction
U0851,2024-01-04,login
U0851,2024-01-07,login
U0851,2024-01-08,view_offers
U0851,2024-01-12,login
U0851,2024-01-13,login
U0851,2024-01-17,login
U0851,2024-01-18,transaction
U0851,2024-01-20,login
U0851,2024-01-22,view_offers
U0851,2024-01-23,login
U0851,2024-01-24,transaction
U0851,2024-01-25,transaction
U0851,2024-01-27,login
U0851,2024-01-29,login
U0852,2024-01-01,login
U0852,2024-01-02,login
U0852,2024-01-03,view_offers
U0852,2024-01-06,view_offers
U0852,2024-01-09,view_offers
U0852,2024-01-10,login
U0852,2024-01-11,transaction
U0852,2024-01-12,transaction
U0852,2024-01-13,login
U0852,2024-01-15,login
U0852,2024-01-16,view_offers
U0852,2024-01-17,view_offers
U0852,2024-01-18,transaction
U0852,2024-01-19,view_offers
U0852,2024-01-20,login
U0852,2024-01-22,login
U0852,2024-01-23,login
U0852,2024-01-24,transaction
U0852,2024-01-26,transaction
U0852,2024-01-27,login
U0852,2024-01-29,login
U0853,2024-01-01,transaction
U0853,2024-01-02,view_offers
U0853,2024-01-03,login
U0853,2024-01-05,view_offers
U0853,2024-01-07,login
U0853,2024-01-08,transaction
U0853,2024-01-09,view_offers
U0853,2024-01-10,view_offers
U0853,2024-01-11,login
U0853,2024-01-13,login
U0853,2024-01-22,login
U0853,2024-01-24,login
U0853,2024-01-25,login
U0853,2024-01-28,transaction
U0854,2024-01-01,transaction
U0854,2024-01-02,login
U0854,2024-01-03,login
U0854,2024-01-04,view_offers
U0854,2024-01-06,login
U0854,2024-01-10,transaction
U0854,2024-01-12,login
U0854,2024-01-13,login
U0854,2024-01-14,login
U0854,2024-01-18,login
U0854,2024-01-19,login
U0854,2024-01-21,view_offers
U0854,2024-01-22,view_offers
U0854,2024-01-25,view_offers
U0854,2024-01-28,login
U0855,2024-01-03,view_offers
U0855,2024-01-04,login
U0855,2024-01-05,transaction
U0855,2024-01-08,login
U0855,2024-01-09,view_offers
U0855,2024-01-11,login
U0855,2024-01-12,login
U0855,2024-01-13,login
U0855,2024-01-15,transaction
U0855,2024-01-16,login
U0855,2024-01-19,login
U0855,2024-01-20,login
U0855,2024-01-23,login
U0855,2024-01-24,login
U0855,2024-01-25,view_offers
U0855,2024-01-26,login
U0855,2024-01-28,transaction
U0855,2024-01-30,login
U0856,2024-01-01,login
U0856,2024-01-02,login
U0856,2024-01-08,login
U0856,2024-01-11,login
U0856,2024-01-15,login
U0856,2024-01-16,view_offers
U0856,2024-01-19,login
U0856,2024-01-21,transaction
U0856,2024-01-29,login
U0856,2024-01-30,transaction
U0857,2024-01-01,transaction
U0857,2024-01-02,transaction
U0857,2024-01-03,login
U0857,2024-01-04,transaction
U0857,2024-01-05,login
U0857,2024-01-08,view_offers
U0857,2024-01-09,login
U0857,2024-01-11,login
U0857,2024-01-12,view_offers
U0857,2024-01-13,login
U0857,2024-01-15,login
U0857,2024-01-16,login
U0857,2024-01-17,login
U0857,2024-01-18,view_offers
U0857,2024-01-19,login
U0857,2024-01-20,view_offers
U0857,2024-01-23,login
U0857,2024-01-25,login
U0857,2024-01-27,login
U0857,2024-01-28,view_offers
U0857,2024-01-29,login
U0858,2024-01-01,transaction
U0858,2024-01-02,login
U0858,2024-01-03,view_offers
U0858,2024-01-04,view_offers
U0858,2024-01-05,view_offers
U0858,2024-01-06,transaction
U0858,2024-01-08,view_offers
U0858,2024-01-09,login
U0858,2024-01-11,transaction
U0858,2024-01-12,view_offers
U0858,2024-01-15,login
U0858,2024-01-16,view_offers
U0858,2024-01-17,login
U0858,2024-01-18,view_offers
U0858,2024-01-19,transaction
U0858,2024-01-20,login
U0858,2024-01-23,transaction
U0858,2024-01-24,view_offers
U0858,2024-01-25,view_offers
U0858,2024-01-26,login
U0858,2024-01-27,login
U0858,2024-01-29,login
U0858,2024-01-30,login
U0859,2024-01-01,login
U0859,2024-01-02,login
U0859,2024-01-04,view_offers
U0859,2024-01-05,login
U0859,2024-01-06,login
U0859,2024-01-08,login
U0859,2024-01-09,login
U0859,2024-01-10,login
U0859,2024-01-11,login
U0859,2024-01-13,login
U0859,2024-01-14,login
U0859,2024-01-15,login
U0859,2024-01-16,view_offers
U0859,2024-01-17,view_offers
U0859,2024-01-19,view_offers
U0859,2024-01-22,login
U0859,2024-01-24,login
U0859,2024-01-25,view_offers
U0859,2024-01-28,view_offers
U0859,2024-01-29,transaction
U0859,2024-01-30,login
U0860,2024-01-03,transaction
U0860,2024-01-07,login
U0860,2024-01-08,login
U0860,2024-01-14,login
U0860,2024-01-16,login
U0860,2024-01-22,login
U0861,2024-01-03,view_offers
U0861,2024-01-04,login
U0861,2024-01-08,login
U0861,2024-01-10,view_offers
U0861,2024-01-12,login
U0861,2024-01-15,login
U0861,2024-01-16,view_offers
U0861,2024-01-17,view_offers
U0861,2024-01-24,login
U0861,2024-01-25,view_offers
U0861,2024-01-26,login
U0861,2024-01-28,transaction
U0861,2024-01-30,view_offers
U0862,2024-01-04,login
U0862,2024-01-06,login
U0862,2024-01-07,login
U0862,2024-01-08,login
U0862,2024-01-12,login
U0862,2024-01-13,login
U0862,2024-01-14,login
U0862,2024-01-15,login
U0862,2024-01-18,login
U0862,2024-01-19,login
U0862,2024-01-21,transaction
U0862,2024-01-22,login
U0862,2024-01-23,login
U0862,2024-01-24,login
U0862,2024-01-25,login
U0862,2024-01-27,view_offers
U0862,2024-01-29,login
U0862,2024-01-30,login
U0863,2024-01-01,view_offers
U0863,2024-01-07,login
U0863,2024-01-10,login
U0863,2024-01-11,transaction
U0863,2024-01-13,view_offers
U0863,2024-01-14,login
U0863,2024-01-15,login
U0863,2024-01-17,transaction
U0863,2024-01-19,login
U0863,2024-01-26,login
U0863,2024-01-28,transaction
U0863,2024-01-29,login
U0864,2024-01-01,transaction
U0864,2024-01-05,view_offers
U0864,2024-01-09,login
U0864,2024-01-10,login
U0864,2024-01-11,view_offers
U0864,2024-01-12,login
U0864,2024-01-13,login
U0864,2024-01-14,transaction
U0864,2024-01-15,view_offers
U0864,2024-01-17,view_offers
U0864,2024-01-23,transaction
U0864,2024-01-25,view_offers
U0864,2024-01-26,view_offers
U0864,2024-01-27,login
U0864,2024-01-28,transaction
U0864,2024-01-29,login
U0865,2024-01-02,transaction
U0865,2024-01-03,login
U0865,2024-01-04,view_offers
U0865,2024-01-06,login
U0865,2024-01-07,login
U0865,2024-01-08,transaction
U0865,2024-01-09,login
U0865,2024-01-10,transaction
U0865,2024-01-12,transaction
U0865,2024-01-15,view_offers
U0865,2024-01-16,login
U0865,2024-01-17,view_offers
U0865,2024-01-18,transaction
U0865,2024-01-19,transaction
U0865,2024-01-21,view_offers
U0865,2024-01-26,login
U0865,2024-01-28,view_offers
U0865,2024-01-30,login
U0866,2024-01-01,login
U0866,2024-01-02,login
U0866,2024-01-04,view_offers
U0866,2024-01-05,transaction
U0866,2024-01-07,login
U0866,2024-01-17,login
U0866,2024-01-24,view_offers
U0866,2024-01-26,transaction
U0866,2024-01-30,transaction
U0867,2024-01-01,transaction
U0867,2024-01-07,login
U0867,2024-01-09,transaction
U0867,2024-01-13,view_offers
U0867,2024-01-15,login
U0867,2024-01-17,view_offers
U0867,2024-01-24,login
U0867,2024-01-30,login
U0868,2024-01-01,login
U0868,2024-01-02,login
U0868,2024-01-03,login
U0868,2024-01-05,view_offers
U0868,2024-01-06,login
U0868,2024-01-07,login
U0868,2024-01-08,login
U0868,2024-01-11,view_offers
U0868,2024-01-12,login
U0868,2024-01-14,login
U0868,2024-01-16,view_offers
U0868,2024-01-17,login
U0868,2024-01-18,login
U0868,2024-01-21,login
U0868,2024-01-23,transaction
U0868,2024-01-24,login
U0868,2024-01-25,login
U0868,2024-01-26,login
U0868,2024-01-27,transaction
U0868,2024-01-28,login
U0868,2024-01-30,login
U0869,2024-01-01,view_offers
U0869,2024-01-02,login
U0869,2024-01-05,login
U0869,2024-01-07,login
U0869,2024-01-10,login
U0869,2024-01-11,login
U0869,2024-01-12,transaction
U0869,2024-01-18,login
U0869,2024-01-20,login
U0869,2024-01-25,login
U0869,2024-01-29,view_offers
U0870,2024-01-01,transaction
U0870,2024-01-03,transaction
U0870,2024-01-04,login
U0870,2024-01-05,login
U0870,2024-01-08,login
U0870,2024-01-10,view_offers
U0870,2024-01-11,view_offers
U0870,2024-01-12,login
U0870,2024-01-13,view_offers
U0870,2024-01-14,view_offers
U0870,2024-01-17,login
U0870,2024-01-18,login
U0870,2024-01-20,transaction
U0870,2024-01-21,view_offers
U0870,2024-01-22,login
U0870,2024-01-23,login
U0870,2024-01-24,login
U0870,2024-01-27,view_offers
U0870,2024-01-29,login
U0870,2024-01-30,login
U0871,2024-01-01,view_offers
U0871,2024-01-05,login
U0871,2024-01-14,login
U0871,2024-01-15,login
U0871,2024-01-20,login
U0871,2024-01-24,view_offers
U0871,2024-01-25,login
U0871,2024-01-26,login
U0871,2024-01-27,login
U0871,2024-01-28,login
U0871,2024-01-30,login
U0872,2024-01-01,login
U0872,2024-01-03,view_offers
U0872,2024-01-04,transaction
U0872,2024-01-05,transaction
U0872,2024-01-06,login
U0872,2024-01-07,transaction
U0872,2024-01-09,login
U0872,2024-01-10,login
U0872,2024-01-11,login
U0872,2024-01-12,login
U0872,2024-01-14,view_offers
U0872,2024-01-15,login
U0872,2024-01-17,transaction
U0872,2024-01-18,view_offers
U0872,2024-01-19,transaction
U0872,2024-01-22,view_offers
U0872,2024-01-23,view_offers
U0872,2024-01-24,login
U0872,2024-01-25,login
U0872,2024-01-26,login
U0872,2024-01-28,login
U0872,2024-01-29,login
U0873,2024-01-01,login
U0873,2024-01-02,login
U0873,2024-01-03,view_offers
U0873,2024-01-05,view_offers
U0873,2024-01-08,transaction
U0873,2024-01-11,login
U0873,2024-01-12,view_offers
U0873,2024-01-13,transaction
U0873,2024-01-14,view_offers
U0873,2024-01-15,login
U0873,2024-01-18,view_offers
U0873,2024-01-21,view_offers
U0873,2024-01-22,login
U0873,2024-01-23,login
U0873,2024-01-24,view_offers
U0873,2024-01-25,view_offers
U0873,2024-01-27,transaction
U0873,2024-01-29,login
U0873,2024-01-30,view_offers
U0874,2024-01-04,transaction
U0874,2024-01-05,login
U0874,2024-01-07,view_offers
U0874,2024-01-08,view_offers
U0874,2024-01-12,login
U0874,2024-01-14,login
U0874,2024-01-16,login
U0874,2024-01-22,login
U0874,2024-01-26,view_offers
U0875,2024-01-03,view_offers
U0875,2024-01-04,transaction
U0875,2024-01-06,login
U0875,2024-01-10,login
U0875,2024-01-11,login
U0875,2024-01-12,login
U0875,2024-01-14,login
U0875,2024-01-15,login
U0875,2024-01-16,login
U0875,2024-01-17,login
U0875,2024-01-19,view_offers
U0875,2024-01-20,transaction
U0875,2024-01-23,login
U0875,2024-01-25,view_offers
U0875,2024-01-26,login
U0875,2024-01-27,login
U0875,2024-01-28,login
U0875,2024-01-29,login
U0875,2024-01-30,login
U0876,2024-01-01,login
U0876,2024-01-03,login
U0876,2024-01-04,view_offers
U0876,2024-01-05,view_offers
U0876,2024-01-06,login
U0876,2024-01-07,login
U0876,2024-01-08,login
U0876,2024-01-10,view_offers
U0876,2024-01-11,login
U0876,2024-01-12,login
U0876,2024-01-13,transaction
U0876,2024-01-14,transaction
U0876,2024-01-17,login
U0876,2024-01-18,login
U0876,2024-01-19,login
U0876,2024-01-20,login
U0876,2024-01-22,login
U0876,2024-01-23,login
U0876,2024-01-25,login
U0876,2024-01-26,login
U0876,2024-01-28,transaction
U0876,2024-01-30,view_offers
U0877,2024-01-01,view_offers
U0877,2024-01-04,view_offers
U0877,2024-01-05,login
U0877,2024-01-07,view_offers
U0877,2024-01-08,login
U0877,2024-01-09,login
U0877,2024-01-10,login
U0877,2024-01-11,login
U0877,2024-01-12,view_offers
U0877,2024-01-13,login
U0877,2024-01-14,login
U0877,2024-01-17,view_offers
U0877,2024-01-18,transaction
U0877,2024-01-19,view_offers
U0877,2024-01-21,view_offers
U0877,2024-01-23,login
U0877,2024-01-24,view_offers
U0877,2024-01-25,transaction
U0877,2024-01-26,login
U0877,2024-01-27,login
U0877,2024-01-29,transaction
U0877,2024-01-30,transaction
U0878,2024-01-01,login
U0878,2024-01-03,view_offers
U0878,2024-01-04,login
U0878,2024-01-05,transaction
U0878,2024-01-07,login
U0878,2024-01-08,login
U0878,2024-01-10,view_offers
U0878,2024-01-11,login
U0878,2024-01-12,view_offers
U0878,2024-01-13,transaction
U0878,2024-01-16,login
U0878,2024-01-21,login
U0878,2024-01-25,login
U0878,2024-01-27,view_offers
U0878,2024-01-29,login
U0879,2024-01-01,login
U0879,2024-01-07,login
U0879,2024-01-13,login
U0879,2024-01-17,login
U0879,2024-01-18,view_offers
U0879,2024-01-22,login
U0879,2024-01-23,view_offers
U0879,2024-01-25,login
U0879,2024-01-30,login
U0880,2024-01-03,view_offers
U0880,2024-01-04,login
U0880,2024-01-06,login
U0880,2024-01-07,login
U0880,2024-01-13,login
U0880,2024-01-15,login
U0880,2024-01-16,view_offers
U0880,2024-01-17,login
U0880,2024-01-18,view_offers
U0880,2024-01-20,login
U0880,2024-01-21,login
U0880,2024-01-23,transaction
U0880,2024-01-24,login
U0880,2024-01-26,view_offers
U0880,2024-01-27,login
U0880,2024-01-28,login
U0880,2024-01-29,login
U0881,2024-01-01,view_offers
U0881,2024-01-02,login
U0881,2024-01-03,login
U0881,2024-01-04,login
U0881,2024-01-05,transaction
U0881,2024-01-07,transaction
U0881,2024-01-08,view_offers
U0881,2024-01-10,login
U0881,2024-01-12,login
U0881,2024-01-13,login
U0881,2024-01-14,login
U0881,2024-01-16,login
U0881,2024-01-17,view_offers
U0881,2024-01-18,login
U0881,2024-01-19,login
U0881,2024-01-21,view_offers
U0881,2024-01-25,login
U0881,2024-01-26,view_offers
U0881,2024-01-27,login
U0881,2024-01-28,login
U0881,2024-01-30,login
U0882,2024-01-03,login
U0882,2024-01-09,login
U0882,2024-01-17,login
U0882,2024-01-19,view_offers
U0882,2024-01-21,login
U0882,2024-01-24,transaction
U0883,2024-01-01,login
U0883,2024-01-03,login
